batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
,38,5.176116943359375,2.1590397357940674,,,,,0.05279794707894325,0.028212087228894234,0.007782347034662962,0.9999806880950928,0.05462680757045746,0.055227987468242645,0.05876312404870987,0.056136783212423325,0.05633234977722168,0.05803535878658295,0.057888053357601166,0.0553465373814106,0.05681875720620155,0.055116917937994,0.05285051837563515,0.05320475250482559,0.052028343081474304,0.009262052364647388,1.0024596452713013,0.052637599408626556,0.027915187180042267,0.028269464150071144,1.0412174463272095,0.05198508873581886,0.05230279266834259,0.05127879977226257,0.05130292475223541,0.05371803790330887,0.053046420216560364,0.052413590252399445,0.0545155368745327,0.053648196160793304,0.051631223410367966,0.052986107766628265,0.05347020551562309,0.052094005048274994,0.008666984736919403,0.9995306134223938,1.0052640438079834,0.059897392988204956,199,,,,,1.3101375102996826,2.405057668685913,11.079069137573242
,42,6.142611980438232,2.112804412841797,,,,,0.05295303836464882,0.02839265577495098,0.007808696012943983,1.0006723403930664,0.05513503775000572,0.055649545043706894,0.060323566198349,0.05681442841887474,0.05674198642373085,0.059201475232839584,0.0586264431476593,0.055837348103523254,0.05835876986384392,0.05581233277916908,0.05309125408530235,0.053402286022901535,0.0522194467484951,0.009655733592808247,1.00336754322052,0.05288240686058998,0.028193045407533646,0.029666749760508537,1.0465625524520874,0.052135683596134186,0.05246196687221527,0.0514005571603775,0.05129426717758179,0.05468518286943436,0.05433826521039009,0.05272259935736656,0.05504811182618141,0.05441533774137497,0.051847413182258606,0.05331890657544136,0.05377942696213722,0.05224413052201271,0.00883449986577034,0.9999186396598816,1.0055110454559326,0.06159546598792076,219,,,,,1.3530927896499634,2.4757206439971924,11.890273094177246
,46,7.860825061798096,2.058307647705078,,,,,0.05317706614732742,0.028673458844423294,0.007647373713552952,1.0013933181762695,0.055569179356098175,0.05604305490851402,0.06156597658991814,0.057396937161684036,0.057124149054288864,0.06026425585150719,0.05917801335453987,0.05626748502254486,0.05982387438416481,0.05638684704899788,0.05332829803228378,0.0537630133330822,0.05243786796927452,0.00979599542915821,1.0040249824523926,0.053239766508340836,0.028616202995181084,0.03132179006934166,1.053714394569397,0.052397530525922775,0.052619706839323044,0.051524464040994644,0.05130578204989433,0.055745016783475876,0.05594995617866516,0.05305391922593117,0.05564063787460327,0.05538218468427658,0.052226681262254715,0.053836263716220856,0.054268646985292435,0.052451953291893005,0.008807094767689705,1.0002315044403076,1.0056928396224976,0.06376592814922333,239,,,,,1.2457045316696167,2.5097177028656006,12.301456451416016
,50,9.944158554077148,2.0020644664764404,,,,,0.05355360731482506,0.029154375195503235,0.0076501015573740005,1.0023579597473145,0.055897824466228485,0.056329187005758286,0.06267794966697693,0.05765572190284729,0.05750144273042679,0.06134321168065071,0.059628091752529144,0.05665973201394081,0.06119890883564949,0.056867241859436035,0.05359808728098869,0.0541389137506485,0.05262595787644386,0.009845697320997715,1.0045948028564453,0.053721487522125244,0.029224611818790436,0.0336594358086586,1.0637286901474,0.05275291949510574,0.05307726189494133,0.05198829993605614,0.05138145759701729,0.05674416571855545,0.057612109929323196,0.05354081466794014,0.05663781613111496,0.05697384104132652,0.05269274860620499,0.05454781651496887,0.055159296840429306,0.052681051194667816,0.009048456326127052,1.000588059425354,1.0058245658874512,0.0665794089436531,259,,,,,1.2671821117401123,2.5572478771209717,12.900264739990234
,54,12.113402366638184,1.9327417612075806,,,,,0.05398215726017952,0.02972516417503357,0.007699870504438877,1.0034568309783936,0.056257423013448715,0.05663993954658508,0.0640215203166008,0.0581073984503746,0.0578417032957077,0.0622774139046669,0.05996376648545265,0.05699542909860611,0.06221212446689606,0.05736200511455536,0.05401494354009628,0.054906215518713,0.05287468805909157,0.01006123423576355,1.005185604095459,0.0543675497174263,0.030066223815083504,0.03659612312912941,1.0752899646759033,0.05321738123893738,0.05353090912103653,0.05250865966081619,0.051496539264917374,0.057755548506975174,0.059280674904584885,0.05422624200582504,0.05761495232582092,0.058648139238357544,0.05325935408473015,0.055532801896333694,0.05625316873192787,0.053014352917671204,0.009300271980464458,1.000809669494629,1.0059515237808228,0.06987367570400238,279,,,,,1.3316150903701782,2.587637186050415,13.29831314086914
,58,15.012887001037598,1.853616714477539,,,,,0.05453674495220184,0.03047100454568863,0.007996661588549614,1.004539132118225,0.05659298598766327,0.05701211839914322,0.06530855596065521,0.05854793265461922,0.05813552066683769,0.06310586631298065,0.06026765704154968,0.05732003226876259,0.06339497864246368,0.05772791802883148,0.05425276979804039,0.05552241578698158,0.053087349981069565,0.01021523866802454,1.0056732892990112,0.05515550822019577,0.031106257811188698,0.03989488258957863,1.0890330076217651,0.05374041572213173,0.05421896651387215,0.053187016397714615,0.05167236551642418,0.05851871147751808,0.06070254370570183,0.05505690723657608,0.058384548872709274,0.05980918928980827,0.05391767621040344,0.05637824535369873,0.05716420337557793,0.05334986001253128,0.009608219377696514,1.001144289970398,1.0060745477676392,0.07345622777938843,299,,,,,1.2242268323898315,2.639539957046509,14.006759643554688
,62,17.697595596313477,1.7734695672988892,,,,,0.05517175793647766,0.03134056553244591,0.008342793211340904,1.005826711654663,0.05691153556108475,0.05737641453742981,0.06626562029123306,0.058894310146570206,0.05839133635163307,0.06358593702316284,0.06060362979769707,0.05762096121907234,0.06432903558015823,0.05810156464576721,0.05459461361169815,0.056255750358104706,0.0533125139772892,0.010381384752690792,1.006199598312378,0.05612693354487419,0.03240576013922691,0.04392478987574577,1.1049230098724365,0.05433570593595505,0.055121202021837234,0.05403926223516464,0.05188249796628952,0.05922957882285118,0.06198188289999962,0.055909641087055206,0.059227872639894485,0.06131225824356079,0.05466983839869499,0.05737534910440445,0.058305710554122925,0.05374680459499359,0.010094508528709412,1.001453161239624,1.0061794519424438,0.07752314954996109,319,,,,,1.2242268323898315,2.679818868637085,14.582451820373535
,66,23.281787872314453,1.6607025861740112,,,,,0.0558089017868042,0.03223090246319771,0.008589781820774078,1.0072344541549683,0.05719232186675072,0.05776873603463173,0.06721094995737076,0.059149120002985,0.058654993772506714,0.06403848528862,0.06082599610090256,0.057869408279657364,0.06515557318925858,0.058478500694036484,0.05493271350860596,0.05696622282266617,0.05358360707759857,0.010517023503780365,1.0066591501235962,0.05719909816980362,0.033847980201244354,0.048330508172512054,1.1220006942749023,0.05490979179739952,0.05621693655848503,0.05510773882269859,0.05217643454670906,0.05988232418894768,0.06306254118680954,0.056596506386995316,0.060212843120098114,0.0630398541688919,0.055449847131967545,0.05834941938519478,0.05935932695865631,0.054229747503995895,0.010477623902261257,1.0016957521438599,1.0062681436538696,0.08183807879686356,339,,,,,1.2027491331100464,2.7145462036132812,15.097757339477539
,70,27.19072151184082,1.5597238540649414,,,,,0.05648088827729225,0.03317998722195625,0.009047171100974083,1.008703589439392,0.05748901888728142,0.0582125224173069,0.06818631291389465,0.05943018198013306,0.05884290486574173,0.06449102610349655,0.06107126176357269,0.05816022679209709,0.06604260206222534,0.05879928544163704,0.05522759631276131,0.057497065514326096,0.05388166010379791,0.01070316694676876,1.0070873498916626,0.05843538045883179,0.0354888029396534,0.05327111855149269,1.1407314538955688,0.05555575340986252,0.057360462844371796,0.05631641298532486,0.05260559171438217,0.06063918024301529,0.06420209258794785,0.057417917996644974,0.061069171875715256,0.06435858458280563,0.0561576746404171,0.05939914658665657,0.060478221625089645,0.054825808852910995,0.010934226214885712,1.001820683479309,1.0063573122024536,0.08654648065567017,359,,,,,1.3745704889297485,2.761707305908203,15.826841354370117
,74,33.35481262207031,1.4356144666671753,,,,,0.05712462216615677,0.034081365913152695,0.009236142970621586,1.010087251663208,0.05776367336511612,0.058570753782987595,0.06892263144254684,0.05974547192454338,0.059070564806461334,0.06481185555458069,0.06128758564591408,0.058502186089754105,0.06686639040708542,0.059104520827531815,0.055654775351285934,0.05817041173577309,0.05416056141257286,0.010836932808160782,1.0074189901351929,0.05971849709749222,0.037179917097091675,0.05820894241333008,1.159794569015503,0.05612187460064888,0.058524344116449356,0.05757405236363411,0.05308317020535469,0.061223164200782776,0.06514976173639297,0.057957593351602554,0.0619158074259758,0.06563743948936462,0.05690319463610649,0.06041533127427101,0.061563581228256226,0.05533874034881592,0.011139621026813984,1.001899003982544,1.00644850730896,0.09130489826202393,379,,,,,1.2671821117401123,2.7917051315307617,16.308805465698242
,78,41.45188903808594,1.2907601594924927,,,,,0.05776693671941757,0.034981854259967804,0.009678518399596214,1.0116641521453857,0.058055680245161057,0.0589774064719677,0.0697946846485138,0.05997718125581741,0.059300653636455536,0.06524389237165451,0.06160794943571091,0.05876779556274414,0.06727693229913712,0.05935630574822426,0.055913086980581284,0.058761995285749435,0.054467860609292984,0.010966600850224495,1.0078787803649902,0.06104515865445137,0.0389057993888855,0.06328130513429642,1.1795376539230347,0.05674207955598831,0.059663303196430206,0.058818183839321136,0.053652819246053696,0.061854708939790726,0.06604518741369247,0.05856917425990105,0.06263558566570282,0.06671590358018875,0.057548169046640396,0.061426322907209396,0.06270207464694977,0.05598291754722595,0.011651157401502132,1.0019971132278442,1.0065451860427856,0.0961543545126915,399,,,,,1.3101375102996826,2.843106985092163,17.16902732849121
,82,48.174400329589844,1.1439467668533325,,,,,0.05837717652320862,0.035836122930049896,0.009946630336344242,1.013088345527649,0.05831082537770271,0.05940259248018265,0.07043635845184326,0.060195840895175934,0.05962609127163887,0.06565554440021515,0.06186177581548691,0.05898046866059303,0.06766743957996368,0.059601206332445145,0.056232064962387085,0.05932213366031647,0.054729100316762924,0.01113043911755085,1.008167028427124,0.062362659722566605,0.04060215875506401,0.06842298805713654,1.1995269060134888,0.05727067589759827,0.06085097789764404,0.06012469902634621,0.05415680631995201,0.06244296208024025,0.06685256958007812,0.05914837121963501,0.06328845024108887,0.0675964206457138,0.058064963668584824,0.06220299005508423,0.0635867714881897,0.0565316304564476,0.011874065734446049,1.002103328704834,1.0066304206848145,0.1010538637638092,419,,,,,1.2671821117401123,2.8802366256713867,17.81848907470703
,86,57.08763122558594,0.9869028329849243,,,,,0.05896388366818428,0.036655180156230927,0.01015567872673273,1.0144704580307007,0.05856617912650108,0.05973492190241814,0.070853091776371,0.06038916856050491,0.05984553322196007,0.06598516553640366,0.0621057003736496,0.059164270758628845,0.06799393147230148,0.05988074094057083,0.05649380385875702,0.05986550450325012,0.05497642979025841,0.011176323518157005,1.0084078311920166,0.06364081799983978,0.04222778230905533,0.07325519621372223,1.2192751169204712,0.05776679143309593,0.061969950795173645,0.06131269782781601,0.05477258935570717,0.06299060583114624,0.06777046620845795,0.05974721908569336,0.06390675157308578,0.06833388656377792,0.058437395840883255,0.06291881203651428,0.06445446610450745,0.05700868368148804,0.01201616507023573,1.0021792650222778,1.0067044496536255,0.1058046892285347,439,,,,,1.3530927896499634,2.9045352935791016,18.256757736206055
,90,65.01288604736328,0.8461462259292603,,,,,0.059512048959732056,0.03741384670138359,0.010555470362305641,1.01582932472229,0.058795016258955,0.06005226448178291,0.07127591222524643,0.060649722814559937,0.060077399015426636,0.06616496294736862,0.06231241300702095,0.059358563274145126,0.06835335493087769,0.06003231182694435,0.056773122400045395,0.060316529124975204,0.05519495904445648,0.011293795891106129,1.0086421966552734,0.06489952653646469,0.0437944121658802,0.07784002274274826,1.2392058372497559,0.05825788527727127,0.06294585764408112,0.062359921634197235,0.055344436317682266,0.06350497901439667,0.06861602514982224,0.06020854413509369,0.06439153850078583,0.06892766058444977,0.058897290378808975,0.0635455921292305,0.06526856124401093,0.057460717856884,0.012493989430367947,1.0023666620254517,1.0067644119262695,0.11058423668146133,459,,,,,1.4819587469100952,2.9580419063568115,19.260221481323242
,94,71.21993255615234,0.7184467315673828,,,,,0.06001446023583412,0.038101743906736374,0.010688812471926212,1.0170376300811768,0.05903732031583786,0.06043001636862755,0.07171913981437683,0.06085236370563507,0.06026848405599594,0.06632257997989655,0.06246562302112579,0.059573978185653687,0.06870344281196594,0.060372769832611084,0.057067736983299255,0.060900215059518814,0.05543135479092598,0.011399095878005028,1.0089361667633057,0.06603159010410309,0.04519745707511902,0.08204177767038345,1.2586143016815186,0.05868413299322128,0.06396204233169556,0.06349664181470871,0.05602579936385155,0.06392672657966614,0.06917041540145874,0.06053561344742775,0.0648605152964592,0.06949255615472794,0.05920922011137009,0.06410520523786545,0.06593526899814606,0.05789101868867874,0.012727713212370872,1.002462387084961,1.006826639175415,0.11515174806118011,479,,,,,1.2671821117401123,2.986771583557129,19.82158660888672
,98,80.0902099609375,0.5729843378067017,,,,,0.060466255992650986,0.03872410207986832,0.010882510803639889,1.018134355545044,0.059260934591293335,0.06066501513123512,0.07213226705789566,0.06106170639395714,0.0604126937687397,0.06661535799503326,0.06268870830535889,0.059758130460977554,0.06911241263151169,0.06054351478815079,0.057334985584020615,0.06132027879357338,0.05568539351224899,0.01147537399083376,1.0091266632080078,0.06707607954740524,0.046477410942316055,0.0859011858701706,1.277677059173584,0.05906841531395912,0.06482299417257309,0.06442349404096603,0.05659746378660202,0.0643431544303894,0.06976641714572906,0.060869250446558,0.06523887813091278,0.06986262649297714,0.05950054153800011,0.06466101109981537,0.06656637042760849,0.05827238783240318,0.012883743271231651,1.0025094747543335,1.006883144378662,0.11947225034236908,499,,,,,1.5678694248199463,3.044367790222168,20.99675178527832
,102,84.55756378173828,0.47927525639533997,,,,,0.06088308244943619,0.03930577635765076,0.011061564087867737,1.0190798044204712,0.05946424975991249,0.060906168073415756,0.0724019780755043,0.06118322163820267,0.06059861555695534,0.06681600213050842,0.06293347477912903,0.05997052416205406,0.06941481679677963,0.06070425361394882,0.057532574981451035,0.06172593683004379,0.055911798030138016,0.01153768040239811,1.0092109441757202,0.06803863495588303,0.04765187203884125,0.08931270986795425,1.2962652444839478,0.05944381654262543,0.0655822902917862,0.06527334451675415,0.05715165287256241,0.06471904367208481,0.07032034546136856,0.06112248823046684,0.065522700548172,0.07014212757349014,0.05980103835463524,0.0652233436703682,0.06719567626714706,0.05868016183376312,0.012997508980333805,1.0025269985198975,1.0069330930709839,0.1235082671046257,519,,,,,1.5249141454696655,3.117861270904541,22.59799575805664
