batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
,418,100.0,0.0007711451034992933,,,,,0.05779315158724785,0.03400498256087303,0.009337522089481354,1.0054411888122559,0.05371294170618057,0.054702337831258774,0.053855329751968384,0.05368673801422119,0.055767275393009186,0.056580137461423874,0.05429188162088394,0.058168936520814896,0.06279709190130234,0.056360259652137756,0.05810149759054184,0.06428553909063339,0.05669034272432327,0.00883117038756609,1.002576231956482,0.05952920764684677,0.03632080554962158,0.07646315544843674,1.1664869785308838,0.054978929460048676,0.06158021464943886,0.06731777638196945,0.05639061704277992,0.061012379825115204,0.06885430216789246,0.055602408945560455,0.053531307727098465,0.05363011360168457,0.05305638164281845,0.06068156287074089,0.062072932720184326,0.054507285356521606,0.010004620999097824,1.0024163722991943,0.9994489550590515,0.08229836821556091,419,,,,,3.9266138076782227,4.02163028717041,55.791988372802734
,426,100.0,0.0007034190348349512,,,,,0.05784207582473755,0.0340581014752388,0.009341886267066002,1.0054588317871094,0.053715936839580536,0.05470932275056839,0.05386637896299362,0.05368877574801445,0.055780455470085144,0.056606221944093704,0.05429530143737793,0.058185115456581116,0.0628274604678154,0.05636416748166084,0.05811439827084541,0.06431522965431213,0.0566931776702404,0.008828576654195786,1.0025838613510132,0.05961638316512108,0.03642428666353226,0.07679709792137146,1.1676735877990723,0.05498718470335007,0.061590518802404404,0.067343570291996,0.056400444358587265,0.061024993658065796,0.06888442486524582,0.05560974404215813,0.05353714898228645,0.05363672599196434,0.05306483805179596,0.060701750218868256,0.062104541808366776,0.05451742559671402,0.010009298101067543,1.0024374723434448,0.9994485378265381,0.08250471204519272,427,,,,,3.9266138076782227,4.036794185638428,56.64445877075195
,434,100.0,0.0006421092548407614,,,,,0.057890553027391434,0.03411073237657547,0.009346876293420792,1.0054758787155151,0.053718939423561096,0.05471647158265114,0.05387728661298752,0.053690798580646515,0.0557931624352932,0.05663221329450607,0.05429895222187042,0.058201421052217484,0.06285817176103592,0.05636785179376602,0.05812716856598854,0.06434456259012222,0.056695882230997086,0.008826270699501038,1.0025912523269653,0.05970306321978569,0.036527037620544434,0.07712892442941666,1.1688544750213623,0.054995425045490265,0.06160024553537369,0.06736836582422256,0.056409839540719986,0.061037566512823105,0.0689140036702156,0.05561728775501251,0.05354293808341026,0.05364326387643814,0.053073544055223465,0.060721736401319504,0.06213602423667908,0.054527074098587036,0.010014821775257587,1.002458930015564,0.9994481801986694,0.08270993828773499,435,,,,,3.9042398929595947,4.053572177886963,57.60285949707031
,442,100.0,0.000586224312428385,,,,,0.05793851986527443,0.034162767231464386,0.009350408799946308,1.005492925643921,0.053721874952316284,0.05472361668944359,0.05388848856091499,0.05369262769818306,0.055805809795856476,0.056657835841178894,0.05430293083190918,0.05821657180786133,0.06288717687129974,0.05637131258845329,0.05813966691493988,0.06437323987483978,0.05669855698943138,0.008823838084936142,1.0025982856750488,0.059789035469293594,0.03662887588143349,0.07745871692895889,1.1700308322906494,0.05500342696905136,0.061609964817762375,0.06739214807748795,0.05641895532608032,0.0610501766204834,0.06894268095493317,0.05562438815832138,0.05354868993163109,0.053649742156267166,0.05308207869529724,0.06074102967977524,0.06216619536280632,0.054536961019039154,0.010019538924098015,1.0024802684783936,0.9994476437568665,0.08291462063789368,443,,,,,3.9042398929595947,4.068844795227051,58.489356994628906
,450,100.0,0.0005356423207558692,,,,,0.057986069470644,0.03421439230442047,0.009354931302368641,1.0055094957351685,0.05372485890984535,0.05473068729043007,0.053899332880973816,0.05369425192475319,0.055818330496549606,0.056682612746953964,0.05430645868182182,0.05823204666376114,0.06291583925485611,0.0563751719892025,0.05815212428569794,0.0644015297293663,0.05670155584812164,0.00882205180823803,1.0026048421859741,0.05987439677119255,0.036729998886585236,0.07778628915548325,1.171202540397644,0.05501145124435425,0.06161942332983017,0.06741558015346527,0.056427858769893646,0.06106260046362877,0.06897105276584625,0.05563206225633621,0.053554389625787735,0.05365615710616112,0.05309050530195236,0.0607600063085556,0.06219593062996864,0.054546184837818146,0.010024144314229488,1.0025012493133545,0.999447226524353,0.08311845362186432,451,,,,,3.9266138076782227,4.084871768951416,59.43431854248047
,462,100.0,0.0004679090343415737,,,,,0.05805673450231552,0.03429113328456879,0.009360367432236671,1.0055341720581055,0.05372897535562515,0.054740697145462036,0.05391532927751541,0.05369684100151062,0.05583653971552849,0.05671975016593933,0.054311465471982956,0.05825505033135414,0.06295964121818542,0.0563809834420681,0.05817019194364548,0.06444160640239716,0.0567055270075798,0.008817574009299278,1.0026155710220337,0.06000156328082085,0.03688016161322594,0.07827463001012802,1.1729518175125122,0.05502324551343918,0.061632707715034485,0.06744933128356934,0.05644100904464722,0.06108148768544197,0.06901603937149048,0.05564245954155922,0.053562890738248825,0.05366569384932518,0.0531032532453537,0.060787834227085114,0.062239255756139755,0.054559774696826935,0.010031410492956638,1.002532958984375,0.9994465112686157,0.08342268317937851,463,,,,,3.8930530548095703,4.109560966491699,60.91996383666992
,474,100.0,0.0004087726993020624,,,,,0.05812649801373482,0.03436655551195145,0.009366937913000584,1.005558729171753,0.05373326689004898,0.05475039407610893,0.05393073707818985,0.05369913578033447,0.05585382878780365,0.0567556731402874,0.05431682989001274,0.05827787145972252,0.06300220638513565,0.056386563926935196,0.058188214898109436,0.06448224931955338,0.056710053235292435,0.008814629167318344,1.0026276111602783,0.060127485543489456,0.03702855110168457,0.0787595883011818,1.174692153930664,0.05503466725349426,0.06164573132991791,0.06748111546039581,0.056453924626111984,0.06110024079680443,0.06906069070100784,0.05565241724252701,0.05357126519083977,0.053675081580877304,0.053115591406822205,0.06081458553671837,0.062280960381031036,0.05457352101802826,0.010038466192781925,1.0025641918182373,0.9994457364082336,0.08372518420219421,475,,,,,3.8930530548095703,4.133270263671875,62.381591796875
,486,100.0,0.0003576299059204757,,,,,0.05819554254412651,0.03444114699959755,0.009371942840516567,1.0055822134017944,0.0537373349070549,0.05475941300392151,0.05394575744867325,0.05370115861296654,0.05587150156497955,0.056790392845869064,0.05432186275720596,0.058300573378801346,0.06304387003183365,0.05639173462986946,0.05820544809103012,0.06452123820781708,0.05671444535255432,0.008810611441731453,1.0026381015777588,0.060252346098423004,0.037175245583057404,0.0792410597205162,1.1764240264892578,0.05504593253135681,0.06165846809744835,0.06751124560832977,0.056466225534677505,0.06111901253461838,0.06910503655672073,0.055662475526332855,0.05357954651117325,0.05368436127901077,0.05312824621796608,0.06084113568067551,0.06232180446386337,0.05458669364452362,0.01004414539784193,1.0025956630706787,0.9994450211524963,0.08402635157108307,487,,,,,3.881865978240967,4.157670021057129,63.92241287231445
,498,100.0,0.0003129587566945702,,,,,0.058263666927814484,0.03451480343937874,0.00937671959400177,1.0056051015853882,0.05374139919877052,0.05476938188076019,0.05396084114909172,0.053703613579273224,0.05588814243674278,0.05682415887713432,0.05432701110839844,0.058322835713624954,0.06308396905660629,0.05639681965112686,0.05822266638278961,0.06455917656421661,0.056718554347753525,0.008806727826595306,1.002648949623108,0.06037602946162224,0.037320252507925034,0.07971902191638947,1.178148865699768,0.05505676940083504,0.06167018413543701,0.06754080206155777,0.05647813156247139,0.06113695353269577,0.06914875656366348,0.055671658366918564,0.05358771234750748,0.05369347333908081,0.053140319883823395,0.06086646020412445,0.06236089766025543,0.05459906905889511,0.010051549412310123,1.002626895904541,0.9994444251060486,0.08432640135288239,499,,,,,3.8483052253723145,4.182185649871826,65.50888061523438
,510,100.0,0.0002739716146606952,,,,,0.0583312101662159,0.034587834030389786,0.009382911957800388,1.005627989768982,0.05374549701809883,0.05477891489863396,0.053976163268089294,0.053706150501966476,0.05590466037392616,0.05685758218169212,0.054332416504621506,0.05834459513425827,0.06312323361635208,0.056402042508125305,0.05823949724435806,0.0645965039730072,0.056722722947597504,0.00880376249551773,1.0026599168777466,0.06049869954586029,0.0374637097120285,0.08019412308931351,1.179867148399353,0.055067628622055054,0.061682313680648804,0.0675683319568634,0.056490328162908554,0.06115409731864929,0.06919018179178238,0.05568064749240875,0.05359579995274544,0.05370251461863518,0.053153082728385925,0.06089124456048012,0.062398914247751236,0.05461172014474869,0.0100576002150774,1.0026576519012451,0.9994437098503113,0.0846252515912056,511,,,,,3.83711838722229,4.205198764801025,67.03392028808594
,522,100.0,0.00023994447838049382,,,,,0.05839809402823448,0.03465994819998741,0.009387883357703686,1.0056501626968384,0.05374966189265251,0.054788097739219666,0.053990308195352554,0.05370866507291794,0.05592073127627373,0.05689012631773949,0.054337531328201294,0.058365922421216965,0.06316123902797699,0.056406911462545395,0.058255795389413834,0.0646326094865799,0.056727323681116104,0.0088008102029562,1.002671241760254,0.06062018871307373,0.03760550171136856,0.08066628873348236,1.1815799474716187,0.055078208446502686,0.06169244647026062,0.06759431213140488,0.05650220066308975,0.06117061525583267,0.06923011690378189,0.05568912997841835,0.053603749722242355,0.05371139571070671,0.05316539481282234,0.060914844274520874,0.06243518367409706,0.0546242780983448,0.010063366033136845,1.0026880502700806,0.9994429349899292,0.08492341637611389,523,,,,,3.814744472503662,4.229794502258301,68.70310974121094
,534,100.0,0.00021024959278292954,,,,,0.05846399813890457,0.03473095968365669,0.009391852654516697,1.005671739578247,0.05375373736023903,0.05479785054922104,0.05400509759783745,0.053711194545030594,0.05593665689229965,0.056922439485788345,0.0543426088988781,0.05838716775178909,0.06319853663444519,0.056411463767290115,0.05827190726995468,0.06466873735189438,0.05673154443502426,0.00879694800823927,1.0026829242706299,0.060740791261196136,0.03774590417742729,0.08113656938076019,1.1832859516143799,0.055088333785533905,0.06170293316245079,0.06762007623910904,0.05651377886533737,0.06118680536746979,0.069269098341465,0.05569706857204437,0.05361155793070793,0.053720131516456604,0.053177837282419205,0.060937900096178055,0.06247046962380409,0.054635804146528244,0.010069449432194233,1.0027180910110474,0.9994422793388367,0.08522006869316101,535,,,,,3.8035576343536377,4.254871368408203,70.44775390625
,546,100.0,0.0001843637292040512,,,,,0.05852917209267616,0.03480105847120285,0.009396282024681568,1.005692720413208,0.05375773832201958,0.054806895554065704,0.05401953309774399,0.05371393635869026,0.055952366441488266,0.056953951716423035,0.054347552359104156,0.05840824544429779,0.06323536485433578,0.056416478008031845,0.05828746035695076,0.06470333784818649,0.056735362857580185,0.00879376009106636,1.0026941299438477,0.060860175639390945,0.03788454458117485,0.08160389214754105,1.1849874258041382,0.05509857088327408,0.06171334162354469,0.0676451325416565,0.05652483552694321,0.06120258569717407,0.0693058893084526,0.05570516362786293,0.053619250655174255,0.05372873693704605,0.053189970552921295,0.060959916561841965,0.06250450015068054,0.054647527635097504,0.010075394064188004,1.0027483701705933,0.9994415640830994,0.08551616966724396,547,,,,,3.8259313106536865,4.278339385986328,72.12057495117188
,558,100.0,0.0001617354282643646,,,,,0.05859344080090523,0.0348702073097229,0.009401220828294754,1.005713939666748,0.053761716932058334,0.05481616035103798,0.054033782333135605,0.05371615290641785,0.05596737191081047,0.05698487535119057,0.054352689534425735,0.058428552001714706,0.06327129900455475,0.056421227753162384,0.05830314755439758,0.06473776698112488,0.056739285588264465,0.008790764957666397,1.0027058124542236,0.06097859516739845,0.03802171349525452,0.08206906169652939,1.186684250831604,0.05510861054062843,0.06172269582748413,0.06766907125711441,0.0565357506275177,0.061217036098241806,0.06934167444705963,0.05571320652961731,0.05362681671977043,0.05373720824718475,0.05320218205451965,0.06098133698105812,0.06253743916749954,0.0546596422791481,0.010081327520310879,1.0027786493301392,0.9994408488273621,0.08581163734197617,559,,,,,3.814744472503662,4.303764343261719,73.97775268554688
,570,100.0,0.00014192581875249743,,,,,0.05865700542926788,0.034938666969537735,0.009405997581779957,1.0057346820831299,0.05376578867435455,0.05482499301433563,0.054047416895627975,0.05371825397014618,0.05598194897174835,0.05701541155576706,0.05435740947723389,0.058449145406484604,0.06330716609954834,0.056426435708999634,0.05831868574023247,0.06477172672748566,0.05674334615468979,0.008787794969975948,1.0027180910110474,0.06109600514173508,0.03815730661153793,0.08253213763237,1.1883771419525146,0.05511825904250145,0.06173242628574371,0.06769274175167084,0.05654628947377205,0.061231136322021484,0.06937538087368011,0.0557209812104702,0.05363423004746437,0.05374551936984062,0.05321414768695831,0.06100167706608772,0.06256895512342453,0.05467083305120468,0.0100870281457901,1.0028090476989746,0.9994402527809143,0.08610646426677704,571,,,,,3.8259313106536865,4.327986717224121,75.79154205322266
,582,100.0,0.00012458824494387954,,,,,0.05871973931789398,0.035006165504455566,0.0094098886474967,1.0057545900344849,0.05376969277858734,0.05483338236808777,0.054061148315668106,0.05372031405568123,0.05599666386842728,0.05704531818628311,0.05436250567436218,0.058469198644161224,0.06334194540977478,0.056431110948324203,0.05833382532000542,0.06480511277914047,0.05674721673130989,0.008784542791545391,1.0027295351028442,0.06121234968304634,0.03829148784279823,0.0829930379986763,1.1900668144226074,0.05512788146734238,0.06174159422516823,0.06771484762430191,0.05655665323138237,0.06124524027109146,0.06940843909978867,0.055728763341903687,0.05364152416586876,0.053753722459077835,0.05322631075978279,0.0610213577747345,0.06259940564632416,0.054681792855262756,0.010092833079397678,1.0028395652770996,0.9994394779205322,0.08640086650848389,583,,,,,3.814744472503662,4.352870464324951,77.70117950439453
,594,100.0,0.00010936401668004692,,,,,0.05878201127052307,0.035073064267635345,0.00941409356892109,1.0057743787765503,0.053773555904626846,0.05484156683087349,0.05407381057739258,0.05372244864702225,0.056011054664850235,0.057074762880802155,0.05436781421303749,0.05848891660571098,0.06337626278400421,0.056435126811265945,0.05834842100739479,0.06483768671751022,0.0567515604197979,0.00878218375146389,1.0027415752410889,0.061327703297138214,0.03842415660619736,0.08345267176628113,1.1917533874511719,0.05513741448521614,0.0617503896355629,0.06773682683706284,0.05656694620847702,0.06125814467668533,0.06944060325622559,0.05573640391230583,0.0536486878991127,0.05376178398728371,0.053238436579704285,0.061040859669446945,0.06262919306755066,0.05469255894422531,0.010098453611135483,1.002869725227356,0.9994388222694397,0.08669483661651611,595,,,,,3.8259313106536865,4.3767595291137695,79.57974243164062
,606,100.0,9.603020589565858e-05,,,,,0.0588434673845768,0.035139050334692,0.009418793953955173,1.0057936906814575,0.05377752706408501,0.054849714040756226,0.05408727750182152,0.053724613040685654,0.05602508410811424,0.057103611528873444,0.05437295138835907,0.058508314192295074,0.06341011077165604,0.05643963813781738,0.058363284915685654,0.06487054377794266,0.056755829602479935,0.008779410272836685,1.0027531385421753,0.06144189089536667,0.03855518251657486,0.08390989899635315,1.193436622619629,0.05514676496386528,0.06175810471177101,0.06775521486997604,0.05657704547047615,0.06127145513892174,0.06947080045938492,0.05574389174580574,0.05365566909313202,0.053769659250974655,0.0532500296831131,0.061059221625328064,0.06265757232904434,0.05470319092273712,0.010104079730808735,1.0028998851776123,0.9994381666183472,0.08698833733797073,607,,,,,3.814744472503662,4.401858329772949,81.60237121582031
,618,100.0,8.440586680080742e-05,,,,,0.05890442058444023,0.035204339772462845,0.009422383271157742,1.0058125257492065,0.05378133803606033,0.05485779792070389,0.05410051345825195,0.053726714104413986,0.05603852495551109,0.05713167414069176,0.05437740311026573,0.05852784961462021,0.06344343721866608,0.05644436553120613,0.05837751924991608,0.06490152329206467,0.05675976723432541,0.008776471018791199,1.002765417098999,0.06155501306056976,0.038684625178575516,0.08436542749404907,1.1951168775558472,0.05515575781464577,0.061765629798173904,0.0677729994058609,0.05658695101737976,0.061283331364393234,0.06950004398822784,0.055750928819179535,0.053662486374378204,0.05377738177776337,0.053261641412973404,0.061077337712049484,0.06268545240163803,0.05471304431557655,0.010109593160450459,1.002929925918579,0.9994374513626099,0.0872814878821373,619,,,,,3.814744472503662,4.425987243652344,83.59529113769531
,630,100.0,7.413240382447839e-05,,,,,0.058964528143405914,0.03526877984404564,0.009426749311387539,1.0058314800262451,0.05378527194261551,0.05486622080206871,0.05411321669816971,0.0537288673222065,0.05605165660381317,0.05715933069586754,0.054382264614105225,0.058546483516693115,0.0634755939245224,0.056448791176080704,0.05839166417717934,0.06493275612592697,0.05676387995481491,0.008774302899837494,1.002777338027954,0.06166723743081093,0.03881276771426201,0.08481910824775696,1.1967946290969849,0.05516500398516655,0.0617729090154171,0.06779132783412933,0.05659668892621994,0.061294905841350555,0.06952611356973648,0.05575821176171303,0.05366910994052887,0.05378488451242447,0.053273458033800125,0.06109534204006195,0.06271307170391083,0.05472317337989807,0.010115121491253376,1.0029598474502563,0.9994367361068726,0.08757438510656357,631,,,,,3.8259313106536865,4.45190954208374,85.79060363769531
,642,100.0,6.516275607282296e-05,,,,,0.05902405083179474,0.03533242270350456,0.00942996982485056,1.005849003791809,0.05378890037536621,0.05487411096692085,0.0541258230805397,0.053730595856904984,0.056064631789922714,0.05718616768717766,0.05438664183020592,0.058564722537994385,0.06350705027580261,0.05645260214805603,0.05840558931231499,0.06496348977088928,0.0567680187523365,0.008771345019340515,1.0027897357940674,0.061778269708156586,0.03893931955099106,0.08527103811502457,1.198470115661621,0.055173929780721664,0.0617799274623394,0.06780877709388733,0.056606508791446686,0.06130586192011833,0.06955185532569885,0.055765148252248764,0.05367553234100342,0.05379217118024826,0.053284984081983566,0.061112698167562485,0.0627390667796135,0.054732680320739746,0.01012062095105648,1.002989411354065,0.99943608045578,0.08786698430776596,643,,,,,3.8259313106536865,4.476669788360596,87.94132232666016
,654,100.0,5.7301887864014134e-05,,,,,0.05908297374844551,0.03539538010954857,0.009433995001018047,1.0058671236038208,0.053792648017406464,0.05488221347332001,0.054138440638780594,0.05373314395546913,0.05607713386416435,0.05721311271190643,0.054390858858823776,0.05858299508690834,0.06353892385959625,0.056456562131643295,0.05841892585158348,0.06499339640140533,0.056771982461214066,0.008768809027969837,1.002801537513733,0.06188827380537987,0.039064373821020126,0.08572141826152802,1.2001442909240723,0.0551827996969223,0.0617864765226841,0.06782468408346176,0.056616321206092834,0.06131622567772865,0.06957636773586273,0.055772025138139725,0.05368177220225334,0.053799282759428024,0.05329638719558716,0.06112895905971527,0.06276450306177139,0.05474203824996948,0.010125906206667423,1.0030182600021362,0.9994353652000427,0.08815959095954895,655,,,,,3.859492301940918,4.500524520874023,90.06436157226562
,670,100.0,4.83096155221574e-05,,,,,0.05916024371981621,0.03547796607017517,0.009439701214432716,1.0058910846710205,0.05379794165492058,0.054892804473638535,0.05415521562099457,0.053736425936222076,0.05609381943941116,0.057248350232839584,0.054396968334913254,0.05860746651887894,0.0635816901922226,0.05646207556128502,0.058436643332242966,0.06503143161535263,0.056777071207761765,0.008766734972596169,1.0028178691864014,0.06203320994973183,0.039228737354278564,0.08632098883390427,1.2023729085922241,0.0551944375038147,0.06179546192288399,0.0678468868136406,0.056628841906785965,0.06132932007312775,0.06960755586624146,0.055781010538339615,0.05368980020284653,0.053808458149433136,0.05331190675497055,0.06115000694990158,0.06279683113098145,0.05475422367453575,0.010133398696780205,1.0030574798583984,0.9994344711303711,0.0885489359498024,671,,,,,3.8483052253723145,4.533996105194092,93.1299819946289
,686,100.0,4.075717879459262e-05,,,,,0.05923670902848244,0.03555957227945328,0.009443731047213078,1.0059146881103516,0.0538029782474041,0.05490342900156975,0.05417171120643616,0.05373959243297577,0.056110214442014694,0.05728280916810036,0.05440264940261841,0.0586310476064682,0.06362349539995193,0.056467607617378235,0.05845357105135918,0.06506755203008652,0.05678192526102066,0.008763435296714306,1.0028345584869385,0.06217634677886963,0.03939051926136017,0.08691855520009995,1.2045997381210327,0.05520596355199814,0.06180354207754135,0.0678667202591896,0.05664142593741417,0.06134156882762909,0.06963704526424408,0.05578943341970444,0.053697485476732254,0.05381729081273079,0.053327225148677826,0.06117021292448044,0.06282789260149002,0.054766274988651276,0.010140537284314632,1.003096580505371,0.9994336366653442,0.08893810212612152,687,,,,,3.83711838722229,4.568850994110107,96.43324279785156
,702,100.0,3.4370921639492735e-05,,,,,0.05931182578206062,0.03563966229557991,0.00944825541228056,1.0059375762939453,0.0538078248500824,0.0549134723842144,0.054188322275877,0.053742147982120514,0.05612678825855255,0.05731650069355965,0.05440812557935715,0.058654218912124634,0.06366389244794846,0.05647282302379608,0.058470580726861954,0.06510370969772339,0.056786928325891495,0.00876005832105875,1.0028513669967651,0.06231730803847313,0.039549440145492554,0.0875140056014061,1.206826090812683,0.05521734803915024,0.06181158125400543,0.06788605451583862,0.05665326490998268,0.061353281140327454,0.06966465711593628,0.055798228830099106,0.05370483919978142,0.05382576212286949,0.053342610597610474,0.061190035194158554,0.0628584548830986,0.05477781593799591,0.010147289372980595,1.003135085105896,0.9994327425956726,0.08932757377624512,703,,,,,3.859492301940918,4.602463245391846,99.72967529296875
,718,100.0,2.8966689569642767e-05,,,,,0.05938587337732315,0.03571860119700432,0.009452078491449356,1.0059587955474854,0.053812772035598755,0.054923802614212036,0.05420443415641785,0.053744666278362274,0.056143175810575485,0.05734974518418312,0.054413698613643646,0.05867721885442734,0.06370445340871811,0.05647833272814751,0.058486759662628174,0.06513863056898117,0.05679221823811531,0.00875610951334238,1.0028685331344604,0.062456630170345306,0.03970592841506004,0.08810703456401825,1.2090495824813843,0.055228203535079956,0.06181693449616432,0.067898228764534,0.05666500702500343,0.061363156884908676,0.06968694180250168,0.05580577999353409,0.05371185392141342,0.053833864629268646,0.053357578814029694,0.061209097504615784,0.06288743019104004,0.054788414388895035,0.01015438325703144,1.0031737089157104,0.9994319677352905,0.08971670269966125,719,,,,,3.8706791400909424,4.636989116668701,103.2330551147461
,734,100.0,2.4420514819212258e-05,,,,,0.05945879966020584,0.035796377807855606,0.009457539767026901,1.0059802532196045,0.053817663341760635,0.054933104664087296,0.05422009155154228,0.053747598081827164,0.056158386170864105,0.05738121271133423,0.05441926047205925,0.05869975686073303,0.06374378502368927,0.056483808904886246,0.05850226432085037,0.06517305970191956,0.0567968487739563,0.008754292502999306,1.0028855800628662,0.06259378790855408,0.0398595817387104,0.08869604021310806,1.2112698554992676,0.05523910000920296,0.061823442578315735,0.06791181117296219,0.05667659267783165,0.06137338653206825,0.06971000134944916,0.055813979357481,0.05371849611401558,0.05384153872728348,0.05337275192141533,0.06122726947069168,0.06291525065898895,0.05479913577437401,0.01016119122505188,1.0032117366790771,0.9994310736656189,0.09010565280914307,735,,,,,3.8706791400909424,4.670042037963867,106.70223236083984
,750,100.0,2.060827500827145e-05,,,,,0.05953029915690422,0.03587264567613602,0.009461252018809319,1.0060006380081177,0.05382243171334267,0.054943282157182693,0.0542355477809906,0.05375044792890549,0.056173283606767654,0.05741190165281296,0.0544244609773159,0.05872196704149246,0.06378310173749924,0.05648907646536827,0.05851767957210541,0.0652051791548729,0.05680116266012192,0.0087506752461195,1.0029010772705078,0.06272894889116287,0.04001051187515259,0.08928178995847702,1.2134873867034912,0.05525004491209984,0.0618278831243515,0.06792093068361282,0.056688372045755386,0.06138280779123306,0.06973139196634293,0.05582191422581673,0.053724758327007294,0.05384879559278488,0.05338781327009201,0.06124453991651535,0.06294132024049759,0.054809629917144775,0.01016766857355833,1.0032492876052856,0.999430239200592,0.09049447625875473,751,,,,,3.8706791400909424,4.703650951385498,110.34931945800781
,766,100.0,1.737488310027402e-05,,,,,0.05960076302289963,0.035947877913713455,0.009464608505368233,1.0060205459594727,0.05382745712995529,0.05495275929570198,0.05425053834915161,0.05375365912914276,0.056187666952610016,0.05744186416268349,0.05443001538515091,0.058743417263031006,0.0638209730386734,0.056493986397981644,0.05853307619690895,0.06523866206407547,0.05680594965815544,0.008747418411076069,1.002918004989624,0.06286197155714035,0.040158629417419434,0.08986302465200424,1.215703010559082,0.055260516703128815,0.061831749975681305,0.06792614609003067,0.05669957399368286,0.061391036957502365,0.06975051760673523,0.05582939088344574,0.05373062193393707,0.05385558679699898,0.05340300127863884,0.0612604022026062,0.06296602636575699,0.05481927469372749,0.010174094699323177,1.003286600112915,0.9994293451309204,0.09088364243507385,767,,,,,3.881865978240967,4.7387847900390625,114.29522705078125
,782,100.0,1.4706466572533827e-05,,,,,0.059669725596904755,0.0360216349363327,0.009469128213822842,1.0060402154922485,0.05383242294192314,0.054961808025836945,0.05426468700170517,0.05375621095299721,0.05620188266038895,0.0574711412191391,0.05443498492240906,0.05876465514302254,0.06385872513055801,0.0564994253218174,0.058547597378492355,0.06526893377304077,0.05681044980883598,0.008744638413190842,1.0029340982437134,0.06299277395009995,0.04030400142073631,0.09044046700000763,1.217915654182434,0.05527091771364212,0.06183742731809616,0.06793857365846634,0.05671115964651108,0.06139848008751869,0.0697651132941246,0.05583689361810684,0.053736090660095215,0.05386193096637726,0.05341804400086403,0.06127592548727989,0.0629894882440567,0.05482875555753708,0.010180989280343056,1.003322958946228,0.9994285702705383,0.0912727564573288,783,,,,,3.881865978240967,4.772658824920654,118.23319244384766
